ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title
0,1878,1,pack,title: clickart 950 000 premier image pack ( dvd-rom ); manufacturer: broderbund; price: nan,title: clickart 950000 premier image pack ( dvd-rom ); manufacturer: nan; price: 48.95,clickart 950 000 premier image pack ( dvd-rom ),clickart 950000 premier image pack ( dvd-rom )
808,2125,0,softwaoftwar,title: 3d home architect landscape designer v8; manufacturer: encore software; price: 29.99,title: custom land designer 3d 7.0; manufacturer: nan; price: 12.9,3d home architect landscape designer v8,custom land designer 3d 7.0
808,2161,0,softwaoftwar,title: 3d home architect landscape designer v8; manufacturer: encore software; price: 29.99,title: instant landscape design 3.0; manufacturer: nan; price: 17.9,3d home architect landscape designer v8,instant landscape design 3.0
808,2402,0,softwaoftwar,title: 3d home architect landscape designer v8; manufacturer: encore software; price: 29.99,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,3d home architect landscape designer v8,punch software 41100 punch ! home design architectural series 18
808,2960,0,softwaoftwar,title: 3d home architect landscape designer v8; manufacturer: encore software; price: 29.99,title: home & landscape design center; manufacturer: nan; price: 8.49,3d home architect landscape designer v8,home & landscape design center
819,2131,0,softwaoftwar,title: mavis beacon 17 standard; manufacturer: encore software; price: 19.95,title: mavis beacon 16; manufacturer: nan; price: 17.9,mavis beacon 17 standard,mavis beacon 16
819,2153,0,softwaoftwar,title: mavis beacon 17 standard; manufacturer: encore software; price: 19.95,title: mavis beacon teaches typing v17 deluxe pc/mac; manufacturer: nan; price: 29.9,mavis beacon 17 standard,mavis beacon teaches typing v17 deluxe pc/mac
826,2175,0,softwaoftwar,title: motu digital performer 5 digital audio software ( mac only ); manufacturer: motu; price: 795.0,title: bias deck 3.5 le digital audio recording software music production software; manufacturer: nan; price: 69.95,motu digital performer 5 digital audio software ( mac only ),bias deck 3.5 le digital audio recording software music production software
827,2122,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: make finale 2006 software music production software; manufacturer: nan; price: 424.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,make finale 2006 software music production software
827,2132,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: bias peak le 5 software music production software; manufacturer: nan; price: 99.0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,bias peak le 5 software music production software
827,2167,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: cakewalk sonar 6 studio edition software music production software; manufacturer: nan; price: 279.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,cakewalk sonar 6 studio edition software music production software
827,2169,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: sibelius compass music composition teaching software music production software; manufacturer: sibelius-software-ltd .; price: 119.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,sibelius compass music composition teaching software music production software
827,2175,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: bias deck 3.5 le digital audio recording software music production software; manufacturer: nan; price: 69.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,bias deck 3.5 le digital audio recording software music production software
827,2192,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: sibelius sibelius 4 software music production software; manufacturer: sibelius-software-ltd .; price: 449.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,sibelius sibelius 4 software music production software
827,2194,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: roxio popcorn 2 software for mac av production software; manufacturer: nan; price: 49.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,roxio popcorn 2 software for mac av production software
827,2198,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: steinberg wavelab studio 6 audio editing software music production software; manufacturer: steinberg-media-technologies; price: 299.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,steinberg wavelab studio 6 audio editing software music production software
827,2238,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: steinberg cubase studio 4 software competitive crossgrade music production software; manufacturer: nan; price: 199.99,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,steinberg cubase studio 4 software competitive crossgrade music production software
827,2390,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: power production power production storyboard artist v4 .2 software animation software; manufacturer: nan; price: 749.0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,power production power production storyboard artist v4 .2 software animation software
827,2401,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: make songwriter software music production software; manufacturer: nan; price: 37.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,make songwriter software music production software
827,2756,0,softwaoftwar,title: m-audio pro tools m-powered 7.3 m-audio compatible world-class production software; manufacturer: m-audio; price: 299.99,title: motu dp5 software music production software; manufacturer: nan; price: 499.95,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,motu dp5 software music production software
829,1635,0,softwaoftwar,title: avid liquid vs 7 software; manufacturer: avid technology; price: 888.75,title: avid technology inc. 70102024701 software avid liquid chrome xe; manufacturer: nan; price: 840.97,avid liquid vs 7 software,avid technology inc. 70102024701 software avid liquid chrome xe
829,2828,0,softwaoftwar,title: avid liquid vs 7 software; manufacturer: avid technology; price: 888.75,title: avid liquid pro 7.0 video editing hardware/software bundle for windows professional editing software; manufacturer: nan; price: 899.0,avid liquid vs 7 software,avid liquid pro 7.0 video editing hardware/software bundle for windows professional editing software
831,2767,1,softwaoftwar,title: rainbow fish and the whale ( win/mac ); manufacturer: global-software-publishing; price: 9.99,title: global software a2649m2h rainbow fish & the whale win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher; manufacturer: global-software-publishing; price: 8.79,rainbow fish and the whale ( win/mac ),global software a2649m2h rainbow fish & the whale win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher
832,2777,0,softwaoftwar,title: global software smart steps 2nd grade windows macintosh ); manufacturer: global software; price: nan,title: global software a8658jch smart steps kinder win 95 98 me 2000 xp vista; manufacturer: nan; price: 9.08,global software smart steps 2nd grade windows macintosh ),global software a8658jch smart steps kinder win 95 98 me 2000 xp vista
838,2219,0,softwaoftwar,title: computrace lojack for laptops 3 year license ( mac ); manufacturer: absolute software; price: 99.95,title: absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher; manufacturer: nan; price: 44.97,computrace lojack for laptops 3 year license ( mac ),absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher
838,2714,1,softwaoftwar,title: computrace lojack for laptops 3 year license ( mac ); manufacturer: absolute software; price: 99.95,title: absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher; manufacturer: nan; price: 80.97,computrace lojack for laptops 3 year license ( mac ),absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher
844,2224,0,softwaoftwar,title: now up-to-date & contact v5 .0 ( mac ); manufacturer: now software; price: nan,title: now software nuw45e1k now up-to-date & contact for windows; manufacturer: power-on-software; price: 114.99,now up-to-date & contact v5 .0 ( mac ),now software nuw45e1k now up-to-date & contact for windows
844,2762,0,softwaoftwar,title: now up-to-date & contact v5 .0 ( mac ); manufacturer: now software; price: nan,title: now software nuw45e1k now up-to-date & contact for windows; manufacturer: now software; price: 114.99,now up-to-date & contact v5 .0 ( mac ),now software nuw45e1k now up-to-date & contact for windows
851,2008,0,softwaoftwar,title: punch ! professional home design platinum v10; manufacturer: punch ! software; price: 99.0,title: instant home design 3.0; manufacturer: nan; price: 15.9,punch ! professional home design platinum v10,instant home design 3.0
851,2402,0,softwaoftwar,title: punch ! professional home design platinum v10; manufacturer: punch ! software; price: 99.0,title: punch software 41100 punch ! home design architectural series 18; manufacturer: punch software; price: 118.99,punch ! professional home design platinum v10,punch software 41100 punch ! home design architectural series 18
853,2391,0,softwaoftwar,title: onone essentials for adobe photoshop elements; manufacturer: onone software; price: 59.95,title: adobe premiere elements 3.0; manufacturer: nan; price: 89.99,onone essentials for adobe photoshop elements,adobe premiere elements 3.0
859,2124,0,softwaoftwar,title: onone software intellihance pro 4.1; manufacturer: onone software; price: nan,title: onone software inc. pfb-10211 pro digital frame bundle 1u; manufacturer: nan; price: 92.97,onone software intellihance pro 4.1,onone software inc. pfb-10211 pro digital frame bundle 1u
859,2398,0,softwaoftwar,title: onone software intellihance pro 4.1; manufacturer: onone software; price: nan,title: onone software inc. mpr-40212; manufacturer: onone software inc.; price: 66.27,onone software intellihance pro 4.1,onone software inc. mpr-40212
