ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title,sub_block_id,sub_block_size
15,2141,0,0,title: omnioutliner professional 3.0; manufacturer: csdc; price: 69.95,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,omnioutliner professional 3.0,system mechanic 6 professional,0_0,6
858,2877,0,icrosocrosofrosoft,title: microsoft onenote 2007 upgrade; manufacturer: microsoft; price: 79.95,title: microsoft office outlook 2007; manufacturer: nan; price: 109.95,microsoft onenote 2007 upgrade,microsoft office outlook 2007,icrosocrosofrosoft_21,6
858,3171,0,icrosocrosofrosoft,title: microsoft onenote 2007 upgrade; manufacturer: microsoft; price: 79.95,title: microsoft ( r ) project standard 2007; manufacturer: nan; price: 599.95,microsoft onenote 2007 upgrade,microsoft ( r ) project standard 2007,icrosocrosofrosoft_21,6
858,3215,0,icrosocrosofrosoft,title: microsoft onenote 2007 upgrade; manufacturer: microsoft; price: 79.95,title: microsoft ( r ) money 2007 deluxe; manufacturer: nan; price: 49.99,microsoft onenote 2007 upgrade,microsoft ( r ) money 2007 deluxe,icrosocrosofrosoft_21,6
1145,2818,0,icrosocrosofrosoft,title: microsoft office 2004 standard ( mac ); manufacturer: microsoft; price: 399.99,title: microsoft windows vista business ( pc ); manufacturer: nan; price: 299.99,microsoft office 2004 standard ( mac ),microsoft windows vista business ( pc ),icrosocrosofrosoft_21,6
1145,2877,0,icrosocrosofrosoft,title: microsoft office 2004 standard ( mac ); manufacturer: microsoft; price: 399.99,title: microsoft office outlook 2007; manufacturer: nan; price: 109.95,microsoft office 2004 standard ( mac ),microsoft office outlook 2007,icrosocrosofrosoft_21,6
1145,3171,0,icrosocrosofrosoft,title: microsoft office 2004 standard ( mac ); manufacturer: microsoft; price: 399.99,title: microsoft ( r ) project standard 2007; manufacturer: nan; price: 599.95,microsoft office 2004 standard ( mac ),microsoft ( r ) project standard 2007,icrosocrosofrosoft_22,3
1145,3215,0,icrosocrosofrosoft,title: microsoft office 2004 standard ( mac ); manufacturer: microsoft; price: 399.99,title: microsoft ( r ) money 2007 deluxe; manufacturer: nan; price: 49.99,microsoft office 2004 standard ( mac ),microsoft ( r ) money 2007 deluxe,icrosocrosofrosoft_22,3
1177,2877,0,icrosocrosofrosoft,title: microsoft office student and teacher edition 2004 macintosh; manufacturer: microsoft; price: 149.99,title: microsoft office outlook 2007; manufacturer: nan; price: 109.95,microsoft office student and teacher edition 2004 macintosh,microsoft office outlook 2007,icrosocrosofrosoft_22,3
1162,2171,0,igital,title: motu digital performer 5 digital audio software competitive upgrade ( mac only ); manufacturer: motu; price: 395.0,title: apple shake 4.1 digital compositing software for mac os x effects software; manufacturer: nan; price: 498.95,motu digital performer 5 digital audio software competitive upgrade ( mac only ),apple shake 4.1 digital compositing software for mac os x effects software,igital,1
114,3033,0,inc,title: quickbooks pos : pro multistore 6.0; manufacturer: intuit inc.; price: 1399.95,title: quickbooks pro 2007 3 user; manufacturer: nan; price: 409.52,quickbooks pos : pro multistore 6.0,quickbooks pro 2007 3 user,inc_0,6
127,1825,1,inc,title: pantone reference library; manufacturer: pantone inc.; price: 1623.06,title: pantone gps206 reference library; manufacturer: nan; price: 907.97,pantone reference library,pantone gps206 reference library,inc_0,6
157,1823,0,inc,title: adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ); manufacturer: adobe systems inc; price: nan,title: 299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win; manufacturer: nan; price: 344.58,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,inc_0,6
182,1557,1,inc,title: home bartending 101 shooters; manufacturer: arc-media-inc .; price: 19.95,title: home bartending 101 shooters; manufacturer: arc-media-inc .; price: 9.75,home bartending 101 shooters,home bartending 101 shooters,inc_0,6
191,1533,0,inc,title: high availability requires two livesecurity firesboxes; manufacturer: watchguard technologies inc; price: 1995.0,title: watchguard wg3900 high availability for firebox ii uk; manufacturer: nan; price: 226.65,high availability requires two livesecurity firesboxes,watchguard wg3900 high availability for firebox ii uk,inc_0,6
197,1978,0,inc,title: sonicwall global vpn client license 01-ssc-5310 ); manufacturer: sonic systems inc. .; price: nan,title: 01-ssc-6997 sonicwall client/server anti-virus suite subscription license 3 years 10; manufacturer: nan; price: 64740.21,sonicwall global vpn client license 01-ssc-5310 ),01-ssc-6997 sonicwall client/server anti-virus suite subscription license 3 years 10,inc_0,6
198,2998,0,inc,title: scansoft paperport professional 11 5 user license; manufacturer: nuance communications inc.; price: 949.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,scansoft paperport professional 11 5 user license,orgchart professional 1.3,inc_1,6
214,1533,0,inc,title: watchguard 1yr subs firebox x5 webblocker wg017196 ); manufacturer: watchguard technologies inc; price: 159.9,title: watchguard wg3900 high availability for firebox ii uk; manufacturer: nan; price: 226.65,watchguard 1yr subs firebox x5 webblocker wg017196 ),watchguard wg3900 high availability for firebox ii uk,inc_1,6
235,2998,0,inc,title: pdf converter professional v4 english; manufacturer: nuance communications inc.; price: 99.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,pdf converter professional v4 english,orgchart professional 1.3,inc_1,6
254,1777,0,inc,title: watchguard mobile user vpn 5 user bundle wg3605 ); manufacturer: watchguard technologies inc; price: nan,title: wg3605 watchguard mobile user vpn complete package 5 users cd win english t; manufacturer: nan; price: 290.68,watchguard mobile user vpn 5 user bundle wg3605 ),wg3605 watchguard mobile user vpn complete package 5 users cd win english t,inc_1,6
396,1823,0,inc,title: quickbooks premier non-profit edition 2005; manufacturer: intuit inc.; price: 499.95,title: 299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win; manufacturer: nan; price: 344.58,quickbooks premier non-profit edition 2005,299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,inc_1,6
396,3033,0,inc,title: quickbooks premier non-profit edition 2005; manufacturer: intuit inc.; price: 499.95,title: quickbooks pro 2007 3 user; manufacturer: nan; price: 409.52,quickbooks premier non-profit edition 2005,quickbooks pro 2007 3 user,inc_1,6
396,3087,0,inc,title: quickbooks premier non-profit edition 2005; manufacturer: intuit inc.; price: 499.95,title: quickbooks ( r ) premier : accountant edition 2007; manufacturer: nan; price: 399.99,quickbooks premier non-profit edition 2005,quickbooks ( r ) premier : accountant edition 2007,inc_2,4
648,2865,0,inc,title: internet security barrier x4 antispam edition; manufacturer: intego inc; price: nan,title: mcafee internet security suite 2007 3-user ( pc ); manufacturer: nan; price: 89.99,internet security barrier x4 antispam edition,mcafee internet security suite 2007 3-user ( pc ),inc_2,4
707,2783,0,inc,title: sudoku puzzle addict; manufacturer: global-software-publishing-north-america-inc; price: 6.99,title: global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp; manufacturer: nan; price: 8.79,sudoku puzzle addict,global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp,inc_2,4
1360,1908,0,inc,title: dragon naturally speaking standard v9; manufacturer: nuance-communications-inc .; price: 99.99,title: nuance dragon naturallyspeaking v. 9.0 professional upgrade; manufacturer: nan; price: 212.62,dragon naturally speaking standard v9,nuance dragon naturallyspeaking v. 9.0 professional upgrade,inc_2,4
570,2745,0,individividuividuavidual,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-xw3 professor teaches excel & word,individividuividuavidual,3
1004,2745,0,individividuividuavidual,title: professor teaches excel & word; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches excel & word,individual software prm-xw3 professor teaches excel & word,individividuividuavidual,3
1021,2144,0,individividuividuavidual,title: resumemaker professional 12.0; manufacturer: individual software; price: 29.99,title: individual software prm-r12 resumemaker professional 12.0; manufacturer: individual software; price: 29.99,resumemaker professional 12.0,individual software prm-r12 resumemaker professional 12.0,individividuividuavidual,3
570,2745,0,indivindividdividuividua,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-xw3 professor teaches excel & word,indivindividdividuividua,3
1004,2745,0,indivindividdividuividua,title: professor teaches excel & word; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches excel & word,individual software prm-xw3 professor teaches excel & word,indivindividdividuividua,3
1021,2144,0,indivindividdividuividua,title: resumemaker professional 12.0; manufacturer: individual software; price: 29.99,title: individual software prm-r12 resumemaker professional 12.0; manufacturer: individual software; price: 29.99,resumemaker professional 12.0,individual software prm-r12 resumemaker professional 12.0,indivindividdividuividua,3
570,2745,0,indivindividdividuividuavidual,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-xw3 professor teaches excel & word,indivindividdividuividuavidual,3
1004,2745,0,indivindividdividuividuavidual,title: professor teaches excel & word; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches excel & word,individual software prm-xw3 professor teaches excel & word,indivindividdividuividuavidual,3
1021,2144,0,indivindividdividuividuavidual,title: resumemaker professional 12.0; manufacturer: individual software; price: 29.99,title: individual software prm-r12 resumemaker professional 12.0; manufacturer: individual software; price: 29.99,resumemaker professional 12.0,individual software prm-r12 resumemaker professional 12.0,indivindividdividuividuavidual,3
570,2745,0,indivindividdividuvidual,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-xw3 professor teaches excel & word,indivindividdividuvidual,3
1004,2745,0,indivindividdividuvidual,title: professor teaches excel & word; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches excel & word,individual software prm-xw3 professor teaches excel & word,indivindividdividuvidual,3
1021,2144,0,indivindividdividuvidual,title: resumemaker professional 12.0; manufacturer: individual software; price: 29.99,title: individual software prm-r12 resumemaker professional 12.0; manufacturer: individual software; price: 29.99,resumemaker professional 12.0,individual software prm-r12 resumemaker professional 12.0,indivindividdividuvidual,3
570,2745,0,indivindividividuavidual,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-xw3 professor teaches excel & word,indivindividividuavidual,3
1004,2745,0,indivindividividuavidual,title: professor teaches excel & word; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches excel & word,individual software prm-xw3 professor teaches excel & word,indivindividividuavidual,3
1021,2144,0,indivindividividuavidual,title: resumemaker professional 12.0; manufacturer: individual software; price: 29.99,title: individual software prm-r12 resumemaker professional 12.0; manufacturer: individual software; price: 29.99,resumemaker professional 12.0,individual software prm-r12 resumemaker professional 12.0,indivindividividuavidual,3
90,1497,0,indows,title: emc retrospect 7.5 professional for windows upgrade; manufacturer: dantz; price: nan,title: microsoft office and windows training professional; manufacturer: nan; price: 29.99,emc retrospect 7.5 professional for windows upgrade,microsoft office and windows training professional,indows_0,6
93,1497,0,indows,title: microsoft office frontpage 2003 academic version windows ); manufacturer: microsoft; price: 159.98,title: microsoft office and windows training professional; manufacturer: nan; price: 29.99,microsoft office frontpage 2003 academic version windows ),microsoft office and windows training professional,indows_0,6
93,2877,0,indows,title: microsoft office frontpage 2003 academic version windows ); manufacturer: microsoft; price: 159.98,title: microsoft office outlook 2007; manufacturer: nan; price: 109.95,microsoft office frontpage 2003 academic version windows ),microsoft office outlook 2007,indows_0,6
165,1503,1,indows,title: hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ); manufacturer: hewlett packard; price: nan,title: hewlett packard 213076-b26 secure path v4 .0 c win wkgp ed 1 lic/cd; manufacturer: nan; price: 1888.39,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard 213076-b26 secure path v4 .0 c win wkgp ed 1 lic/cd,indows_0,6
321,3120,1,indows,title: route 66 mobile 7 usa/cdn for windows mobile 5; manufacturer: csdc; price: 149.0,title: route 66 mobile 7 usa/cdn for windows mobile 5 ( usa-7100-wms ); manufacturer: nan; price: 143.04,route 66 mobile 7 usa/cdn for windows mobile 5,route 66 mobile 7 usa/cdn for windows mobile 5 ( usa-7100-wms ),indows_0,6
348,1497,0,indows,title: microsoft office & windows training; manufacturer: topics entertainment; price: 29.99,title: microsoft office and windows training professional; manufacturer: nan; price: 29.99,microsoft office & windows training,microsoft office and windows training professional,indows_0,6
348,1636,0,indows,title: microsoft office & windows training; manufacturer: topics entertainment; price: 29.99,title: microsoft 164-04052; manufacturer: microsoft; price: 90.24,microsoft office & windows training,microsoft 164-04052,indows_1,6
